Name	Cusps	OPC	 
10858	1	15.25	
2212	1	29.25	
15229	0	9.5	
17732	0	10.25	
17033	1	9.5	
15528	1	9.5	
6880	0	9.5	
5167	0	10.5	
18695	1	10.25	
3613	0	9.5	
18897	1	14.25	
12440	1	31.25	
7956	1	17.75	
466	1	10.5	
17930	0	9.5	
4566	0	10.0	
12341	1	11.0	
12071	1	10.5	
4555	1	11.0	
3259	1	10.5	
3620	1	9.25	
12770	1	16.75	
7965	1	24.75	
11188	1	12.75	
13493	1	12.0	
17303	1	10.5	
15618	1	8.375	
5154	1	10.5	
2658	1	10.5	
15119	0	6.25	
17402	1	12.375	
13392	1	17.75	
11689	0	9.5	
5483	1	9.5	
2221	1	10.375	
17262	1	11.25	
15779	0	9.5	
12813	1	9.5	
2247	1	10.5	
15078	1	8.75	
17563	1	10.25	
16882	1	9.5	
2790	1	10.5	
5132	1	10.25	
894	0	9.5	
16680	0	9.5	
12110	0	2.75	
3646	1	9.25	
7903	1	10.25	
12611	0	9.25	
3391	1	8.5	
16181	1	8.75	
4533	0	7.0	
354	1	14.5	
4500	1	21.25	
4179	1	8.5	
12521	0	10.5	
12220	1	14.125	
3675	0	9.375	
7930	1	10.5	
17851	1	10.75	
15348	0	9.75	
17653	1	13.75	
5101	0	6.0	
5578	1	12.25	
10939	1	10.5	
2274	1	9.25	
17152	0	9.375	
6948	0	8.5	
15449	1	42.25	
16772	1	8.875	
14269	0	9.0	
2316	0	10.25	
11818	1	8.5	
5063	0	9.375	
6984	1	17.25	
15889	0	9.75	
14568	0	10.75	
201	0	10.0	
16073	0	10.5	
17390	1	8.5	
7852	0	9.375	
13400	1	10.75	
3717	1	17.5	
18536	0	6.75	
18237	1	23.75	
13301	1	11.625	
17491	1	20.0	
4462	0	9.25	
16970	1	11.375	
428	0	9.0	
4451	0	10.5	
18107	0	8.25	
99	1	9.5	
4028	0	9.75	
13031	0	8.25	
7861	0	10.0	
13730	0	9.5	
3724	1	21.75	
25	1	8.5	
18606	1	10.0	
4186	0	9.0	
5050	0	9.0	
14658	1	9.5	
16343	1	11.25	
18804	1	11.75	
13932	0	10.5	
5429	0	6.5	
2325	1	17.0	
5587	1	9.5	
16442	0	5.5	
6819	1	21.5	
14159	0	9.5	
2343	1	14.25	
13853	1	11.0	
18965	1	8.25	
533	0	9.5	
14739	1	13.0	
16222	1	19.75	
5198	0	9.5	
5036	0	9.5	
2694	0	9.25	
16523	0	9.75	
14038	1	8.5	
7807	1	8.5	
3742	1	9.5	
13150	1	11.5	
18066	1	18.5	
4599	1	11.25	
4437	1	10.25	
3295	0	9.5	
18767	0	9.5	
13651	1	9.5	
18457	0	8.5	
12880	1	18.5	
13561	0	10.25	
4404	1	25.0	
3308	1	10.375	
7834	0	9.5	
3771	1	10.5	
13260	0	9.75	
18356	1	14.25	
10498	0	9.5	
12183	1	9.0	
11979	1	12.75	
5005	1	8.25	
16613	1	12.75	
14308	1	8.5	
14409	1	15.5	
16112	0	9.5	
2709	0	4.5	
2370	1	8.25	
12682	0	9.5	
10399	0	9.75	
1853	1	10.5	
13238	0	10.5	
11723	0	9.75	
5716	0	9.75	
682	0	9.375	
9863	0	9.5	
16849	1	23.5	
541	0	10.25	
2463	1	12.75	
11022	0	9.5	
13539	1	13.25	
4317	1	10.5	
14451	1	24.0	
14350	1	24.5	
3062	0	9.5	
11921	1	10.5	
3428	1	19.75	
8986	1	20.25	
14060	0	9.5	
3051	0	7.25	
368	1	9.0	
14761	1	8.5	
3586	0	8.75	
4324	1	8.0	
51	1	20.0	
8828	0	9.25	
2029	1	27.625	
11312	1	8.125	
13609	1	14.75	
17199	0	9.75	
15482	1	8.5	
14963	1	13.875	
2450	1	9.0	
9850	0	8.0	
17698	1	9.5	
13108	1	8.25	
1860	1	16.5	
11413	1	13.5	
2187	1	10.5	
5725	0	9.5	
9836	1	10.25	
2598	0	8.75	
14802	1	9.25	
11273	1	9.5	
273	1	8.25	
1806	0	9.5	
13768	0	9.5	
5743	0	9.5	
13069	0	10.0	
11572	1	10.75	
5294	0	8.25	
9998	1	10.5	
2436	1	10.5	
14101	0	10.375	
3199	1	20.75	
4342	1	11.125	
10691	1	13.75	
10190	1	9.0	
4695	1	16.5	
3037	1	14.375	
14600	0	9.5	
799	0	9.5	
3004	1	16.75	
14530	1	8.5	
11840	1	20.0	
4371	1	10.5	
14231	1	10.75	
4708	1	8.5	
16928	0	9.25	
2405	1	9.25	
13359	1	10.25	
11642	1	27.5	
11143	0	9.5	
13458	1	8.5	
1835	1	10.5	
5770	1	22.5	
5309	1	8.5	
9805	0	9.25	
17809	1	9.5	
9967	1	13.625	
5612	0	8.25	
10763	1	10.5	
1957	0	8.5	
12278	0	4.5	
12579	0	9.25	
10062	1	8.5	
13898	1	10.5	
2567	1	10.5	
15411	0	9.375	
4213	1	16.0	
11381	0	9.375	
10961	1	19.5	
11480	0	9.5	
15310	0	9.25	
3155	1	15.25	
15020	1	17.5	
8882	1	11.0	
4220	0	8.5	
3482	1	10.0	
15721	1	8.5	
4659	0	9.25	
2554	1	9.0	
15923	0	3.75	
12649	0	9.0	
10352	1	14.875	
5621	1	9.25	
2083	1	13.0	
10453	1	12.75	
12148	0	10.0	
1964	1	20.0	
5258	1	11.25	
9954	1	9.25	
5647	1	10.5	
1902	0	9.25	
12728	1	8.375	
10233	0	8.0	
15842	0	9.25	
5390	1	19.5	
10532	0	5.75	
12029	0	10.5	
4246	1	9.5	
15141	1	10.5	
414	1	9.0	
15640	1	13.0	
3133	0	9.5	
4791	0	9.5	
3579	1	8.5	
15570	1	19.875	
3100	0	7.5	
15271	0	8.75	
4275	1	11.0	
8979	1	10.5	
10800	0	9.5	
10602	1	8.5	
12319	2	27.0	
2501	1	8.0	
17968	1	21.0	
16489	1	10.375	
14192	1	13.0	
14693	1	16.25	
16388	0	10.0	
9901	1	9.5	
5674	1	10.25	
12418	1	10.75	
1931	0	15.25	
10103	0	9.375	
12351	1	9.5	
17920	0	9.5	
4567	1	16.5	
7957	0	9.5	
3612	0	9.5	
12450	1	10.375	
18887	0	8.75	
18685	1	12.0	
5166	0	9.0	
17023	1	9.375	
15538	1	7.5	
6881	1	12.0	
15239	0	9.375	
17722	1	18.25	
2213	0	8.0	
526	1	8.5	
18184	0	9.5	
10848	1	21.375	
5482	1	8.5	
2220	1	12.75	
13382	1	26.25	
11699	1	10.5	
15109	1	11.75	
17412	1	8.5	
2659	1	10.5	
5155	1	10.5	
17313	1	7.5	
15608	0	9.5	
12962	1	12.5	
11198	1	11.0	
13483	1	13.0	
7964	1	8.5	
4083	0	6.5	
3621	0	9.0	
12760	1	10.5	
3258	1	9.5	
4554	0	8.0	
12061	1	19.5	
3390	1	10.5	
16191	0	9.5	
4532	1	10.375	
12601	1	14.5	
7902	0	4.25	
12100	1	16.625	
3647	1	12.25	
16690	0	9.75	
2791	0	9.5	
5133	0	8.5	
15068	0	9.5	
214	1	10.5	
17573	0	8.5	
16892	0	9.25	
2246	1	8.5	
12803	1	10.25	
17272	0	7.5	
15769	1	16.75	
17142	1	11.25	
15459	0	7.25	
6949	1	9.25	
2275	1	13.0	
10929	1	8.5	
5579	0	9.5	
5100	0	9.75	
15358	0	9.25	
17643	1	13.25	
17841	1	9.25	
7931	0	9.25	
12230	1	17.375	
3674	0	9.5	
4178	1	36.5	
12531	1	9.0	
4501	1	10.5	
17481	1	14.5	
4463	0	8.5	
16960	1	10.25	
341	1	9.0	
18227	0	13.0	
13311	1	10.5	
13410	1	12.75	
3716	1	8.5	
18526	1	9.25	
7853	0	8.5	
881	1	12.5	
17380	2	46.875	
15899	0	8.5	
6985	1	8.5	
14578	1	8.5	
16063	1	10.25	
5062	1	9.75	
11808	1	10.5	
2317	0	6.75	
16762	1	11.0	
14279	1	16.5	
16452	0	8.0	
14149	1	13.0	
6818	0	9.5	
2324	0	9.25	
31	1	11.75	
5586	0	9.5	
5428	1	9.0	
18814	0	8.5	
13922	1	13.25	
568	1	10.5	
14648	1	8.5	
16353	1	19.5	
5051	1	9.5	
13720	1	10.5	
3725	1	8.5	
18616	0	7.5	
4187	1	7.5	
7860	1	12.125	
18117	1	13.25	
4029	1	16.375	
13021	0	8.5	
18777	1	13.25	
13641	2	21.25	
4436	1	9.5	
3294	0	9.375	
4598	1	8.25	
3743	1	19.75	
13140	1	12.0	
18076	0	9.5	
7806	1	11.0	
473	1	18.75	
16533	0	8.75	
14028	0	9.75	
5037	1	10.5	
2695	1	34.5	
5199	0	9.25	
14729	0	9.25	
16232	1	14.5	
13843	1	10.0	
18975	0	9.75	
2342	1	10.375	
12692	0	10.5	
10389	0	8.5	
2371	1	17.25	
2708	0	9.5	
14419	0	8.25	
16102	0	9.25	
16603	1	30.75	
14318	1	9.5	
5004	0	8.5	
199	1	11.75	
10488	1	9.5	
12193	0	10.0	
11969	0	11.25	
3770	1	10.25	
13270	1	11.5	
18346	1	9.5	
7835	1	10.5	
16801	1	18.125	
3309	0	8.0	
4405	1	8.5	
12890	0	9.25	
18447	1	21.25	
13571	1	10.5	
11931	0	9.25	
401	0	9.5	
14340	1	10.5	
3063	0	10.5	
14441	0	9.5	
4316	0	9.25	
11032	1	17.75	
13529	0	5.5	
2462	0	10.5	
16859	1	10.5	
9862	1	8.0	
5717	1	9.25	
13228	1	8.5	
1852	1	11.125	
11733	0	10.5	
2186	0	8.5	
5724	1	8.5	
45	1	16.75	
1861	0	9.25	
13118	0	9.5	
11403	0	8.25	
15393	1	10.5	
17688	1	11.75	
9851	1	10.5	
2451	0	9.5	
17189	1	8.5	
15492	0	9.5	
14973	0	8.25	
228	0	10.0	
11302	1	11.75	
13619	0	10.25	
3587	0	6.5	
8829	1	8.0	
4325	0	8.5	
14771	0	9.5	
14070	1	12.75	
3050	0	9.5	
3429	1	12.5	
4694	1	24.125	
3036	0	9.5	
14610	1	8.5	
10180	1	14.75	
333	1	28.75	
4343	1	9.5	
10681	0	6.25	
14111	0	9.125	
3198	0	9.75	
9999	0	9.5	
5295	1	8.5	
2437	0	8.5	
10883	1	9.5	
13079	0	7.5	
11562	1	9.5	
5742	0	9.5	
11263	1	9.5	
13778	1	8.5	
1807	1	15.875	
14812	1	10.5	
9837	1	10.25	
2599	1	10.0	
9804	1	8.25	
5308	0	8.25	
5771	1	16.0	
11153	0	19.25	
1834	1	8.25	
13448	1	9.5	
13349	0	8.5	
11652	1	9.5	
2404	1	8.0	
16938	1	8.5	
14221	1	21.25	
4709	1	11.75	
11850	1	9.5	
4370	1	13.5	
3005	1	11.75	
14520	1	10.25	
3167	0	10.5	
15300	0	9.25	
10971	0	10.5	
11490	1	10.5	
4212	0	12.0	
11391	1	8.5	
15401	0	10.0	
2566	1	8.25	
12569	0	9.25	
10072	1	9.5	
13888	1	9.25	
10773	0	8.0	
266	1	8.25	
12268	1	10.5	
1956	0	5.5	
5613	0	4.75	
9966	0	9.5	
17819	0	8.25	
9955	1	10.5	
5259	0	3.5	
10443	0	8.5	
1965	0	10.5	
12158	1	9.25	
5620	1	8.375	
2082	1	10.5	
12659	1	8.0	
10342	1	10.5	
15933	1	13.5	
2555	0	8.5	
15731	1	9.5	
4658	0	9.0	
4221	1	10.0	
3483	1	15.75	
8883	0	8.25	
3154	1	15.0	
15030	0	10.75	
15650	0	9.0	
3132	1	9.5	
4790	1	10.375	
15151	0	9.25	
4247	0	9.5	
10522	1	9.5	
12039	1	13.25	
554	0	10.25	
2533	1	29.0	
5391	1	12.0	
9933	1	10.25	
15852	1	23.75	
12738	2	28.0	
1903	1	9.25	
10223	0	6.25	
5646	1	9.5	
697	0	8.0	
1930	0	9.5	
12408	0	9.25	
10113	0	9.5	
5675	1	9.5	
9900	1	8.5	
14683	0	10.25	
16398	1	25.75	
17978	1	12.5	
16499	0	5.5	
14182	1	9.25	
2500	0	7.25	
2179	0	9.25	
10612	1	8.5	
12309	1	10.5	
8978	0	10.25	
4274	0	3.0	
10810	1	9.5	
15261	0	10.5	
15560	1	9.0	
14881	1	10.75	
3578	0	8.5	
15544	0	8.75	
942	1	12.0	
9688	0	9.0	
141	1	15.0	
10834	0	10.25	
9726	0	9.5	
5853	1	25.75	
1716	0	7.0	
282	1	15.25	
15245	0	9.75	
7062	0	9.25	
10636	1	8.25	
8289	1	9.5	
4985	0	10.5	
8327	1	12.75	
10137	0	9.25	
11	1	10.25	
7586	1	11.125	
14597	1	16.375	
15876	0	9.5	
8314	0	8.5	
4818	1	25.0	
10207	1	10.5	
7051	1	10.5	
10506	2	29.25	
768	1	24.0	
14296	1	9.5	
7428	1	11.0	
5860	0	9.5	
1725	1	12.0	
6187	1	13.75	
15175	1	14.5	
9715	0	9.375	
6450	1	9.5	
15674	1	15.25	
6029	1	10.5	
6436	1	22.375	
11784	1	10.5	
1294	0	9.0	
15014	0	3.0	
673	1	10.5	
5806	1	9.25	
1743	0	9.25	
15715	1	12.125	
6598	1	11.5	
11085	1	11.5	
9773	1	8.5	
7037	0	6.25	
10366	1	11.5	
15917	0	4.75	
11986	1	17.875	
8372	1	15.25	
10467	1	10.375	
7199	0	10.0	
8341	1	9.5	
10757	1	18.25	
859	0	10.5	
8738	1	14.75	
8696	1	14.75	
7004	1	14.0	
399	1	12.0	
10056	1	9.0	
1309	1	10.5	
18798	0	9.5	
9740	0	10.5	
9339	1	13.75	
5835	0	9.5	
1770	1	9.25	
15425	0	9.0	
15324	1	12.25	
9297	1	8.75	
10955	1	12.75	
6405	0	9.5	
18099	0	8.5	
10294	0	8.5	
6567	1	10.5	
14205	1	9.5	
1612	0	6.25	
5957	0	10.5	
9622	0	6.5	
11874	0	9.25	
10595	1	13.75	
4881	1	9.5	
11676	1	13.5	
7166	1	10.25	
726	1	8.5	
11177	0	9.75	
8223	1	12.375	
11247	1	8.75	
8210	1	18.0	
8669	1	9.5	
14836	1	11.75	
7482	0	2.75	
11546	1	7.75	
7155	0	9.5	
9611	1	9.5	
1258	1	10.375	
14135	1	9.5	
6083	1	10.5	
1621	1	9.5	
9268	1	9.5	
5964	0	9.5	
14634	1	15.25	
18868	1	14.5	
6554	0	10.0	
14054	1	11.75	
1390	1	16.5	
6532	1	9.0	
9677	1	19.75	
18909	1	22.0	
14755	1	10.5	
1647	0	9.5	
5902	1	10.25	
817	1	11.75	
14957	1	9.5	
11326	0	4.5	
7133	1	9.5	
11427	0	9.5	
8276	0	8.5	
15087	0	8.5	
11717	0	9.25	
8245	1	10.5	
4949	0	7.5	
11016	1	26.25	
7100	1	9.375	
7579	0	9.5	
8792	0	10.0	
15786	1	19.25	
14465	1	18.25	
1674	1	14.125	
15984	0	9.5	
5931	1	8.5	
9644	1	22.25	
6501	0	9.375	
11915	0	3.25	
9393	1	17.5	
6178	0	9.25	
14364	1	11.75	
9157	1	10.25	
2880	1	9.5	
18463	1	9.75	
1167	1	12.0	
13254	1	10.5	
18362	1	8.25	
9480	0	4.0	
16825	0	9.5	
6212	1	13.75	
8556	1	10.5	
16627	1	13.0	
8081	1	10.5	
865	0	9.75	
7613	1	10.25	
16126	0	10.75	
3956	1	19.75	
7620	0	9.375	
16216	1	12.0	
3965	0	9.5	
13867	1	10.25	
18951	0	8.375	
12586	0	9.5	
7259	0	9.25	
12287	1	9.5	
8565	1	12.75	
16517	0	4.0	
6221	0	10.0	
1483	1	12.0	
13164	0	10.25	
6658	1	8.5	
18052	1	17.25	
18753	1	10.5	
1154	1	10.0	
13665	0	9.75	
9164	1	10.5	
1132	1	9.5	
18133	1	10.75	
6790	1	16.0	
13005	1	8.0	
17795	1	10.5	
9102	1	15.5	
6247	1	21.125	
17094	1	21.25	
13704	0	9.5	
18632	0	9.5	
7391	1	10.5	
18830	2	44.5	
13906	0	28.25	
754	1	10.5	
8503	0	9.25	
16377	1	11.25	
497	1	11.125	
7646	1	9.5	
16476	1	12.75	
17997	1	10.375	
3903	1	12.75	
7675	1	7.25	
16746	1	12.375	
3930	0	8.75	
8530	1	17.5	
16047	1	17.75	
8149	1	12.25	
13434	1	9.5	
18502	1	17.5	
2948	1	24.0	
6274	1	10.0	
16944	1	20.25	
1578	1	29.5	
9131	1	21.625	
9548	1	9.5	
1101	0	8.75	
18203	0	9.5	
13335	0	10.25	
1063	1	10.5	
601	0	5.5	
2984	1	10.5	
9053	0	8.75	
16285	1	10.5	
16584	0	9.5	
6316	1	12.25	
17865	0	5.75	
9584	1	19.125	
12214	0	10.5	
17667	1	8.5	
8452	0	9.5	
3852	1	14.5	
17166	1	9.5	
7717	0	9.0	
8185	1	9.5	
12827	1	11.25	
3861	0	8.5	
17256	1	8.5	
7724	1	10.5	
65	1	11.5	
17557	0	9.25	
8461	1	30.0	
8018	1	10.0	
2819	0	10.25	
12124	1	15.75	
1587	1	14.0	
6325	1	16.5	
9060	1	9.5	
1429	1	8.5	
12625	0	9.25	
1050	1	10.5	
9419	0	9.5	
9006	1	10.5	
12045	0	10.25	
6694	1	22.75	
1036	1	9.25	
930	1	9.75	
1198	1	8.5	
12744	1	8.5	
6343	1	10.75	
133	0	9.75	
17337	1	15.0	
8407	0	9.75	
18591	1	13.5	
12946	0	8.25	
7295	1	8.5	
18290	0	9.25	
3807	0	8.25	
17436	0	8.0	
7742	0	9.25	
3834	0	9.25	
17706	0	5.75	
7771	0	11.75	
7308	0	9.75	
13096	0	8.25	
13797	1	12.5	
17007	1	8.25	
8434	1	9.5	
6370	1	11.5	
6709	0	9.5	
13995	1	12.5	
12474	1	9.25	
12375	1	8.75	
1005	1	9.5	
9035	0	5.75	
17904	1	12.25	
14097	1	31.25	
10707	0	9.0	
8344	0	8.5	
4848	0	9.75	
10006	0	9.0	
7001	1	8.25	
7478	1	9.5	
8693	1	33.25	
14796	1	10.25	
15475	1	13.75	
1775	0	4.0	
14994	0	9.0	
5830	0	10.0	
9745	1	25.0	
6400	1	24.25	
10905	1	10.5	
9292	1	9.25	
6079	0	10.25	
15374	1	8.5	
947	0	10.75	
15044	0	9.5	
1291	1	8.0	
6433	1	10.5	
144	1	10.0	
9776	1	9.5	
15745	1	13.5	
1746	0	10.25	
287	0	9.25	
5803	0	9.0	
15947	1	8.5	
10336	1	12.75	
7032	0	9.25	
10437	1	8.5	
8377	1	10.25	
10257	1	9.5	
8311	1	10.375	
8768	1	11.75	
15826	0	2.75	
7583	1	10.5	
10556	1	52.25	
7054	1	16.0	
9710	0	9.5	
1359	1	10.5	
18298	0	9.75	
15125	1	8.75	
6182	1	10.5	
1720	1	9.5	
9369	1	15.875	
5865	1	8.5	
15624	1	10.375	
6455	1	8.5	
18599	0	8.25	
11284	0	9.75	
6466	1	11.75	
15514	1	24.0	
15215	1	10.25	
1713	1	8.5	
676	0	8.25	
5856	1	10.5	
9723	1	8.0	
10864	1	31.0	
11585	0	9.5	
4980	0	9.375	
10666	0	8.0	
7067	1	10.75	
10167	1	15.875	
8322	0	8.5	
8240	1	9.5	
11747	1	10.25	
8639	1	12.625	
8797	1	10.0	
7105	1	40.5	
11046	1	11.375	
909	0	10.0	
1208	0	9.5	
9641	1	10.5	
9238	1	14.5	
5934	1	9.5	
1671	0	8.5	
14435	1	20.0	
14334	1	9.5	
9396	1	12.0	
11945	0	9.375	
6504	1	10.125	
6537	1	10.75	
10794	1	9.75	
1395	1	14.75	
14004	1	10.5	
5907	1	9.5	
1642	0	9.5	
14705	1	9.0	
6499	1	9.5	
18959	1	10.0	
10095	1	8.5	
9672	0	9.5	
7136	1	21.25	
11376	0	9.0	
14907	1	9.5	
723	0	9.5	
10996	1	11.25	
8273	1	10.25	
11477	1	10.5	
7098	1	8.5	
7487	0	6.0	
15587	1	8.5	
14866	0	10.5	
8215	0	4.25	
4919	1	8.5	
11217	1	18.5	
7150	0	9.0	
11516	1	23.25	
15286	0	9.5	
7529	1	11.5	
5961	1	24.25	
1624	1	12.25	
6086	0	5.5	
14165	0	5.5	
9614	1	13.375	
638	1	12.25	
6551	1	13.625	
18838	1	13.875	
14664	1	10.5	
6128	1	8.5	
14554	0	4.25	
9789	0	9.25	
6562	1	10.5	
11824	1	9.75	
9627	1	10.25	
5952	0	6.0	
1617	0	8.5	
14255	0	10.5	
812	1	12.5	
11626	0	4.0	
8388	1	9.5	
4884	1	15.5	
8226	1	10.5	
11127	1	9.0	
3935	1	8.25	
16716	0	9.25	
7670	1	8.5	
7209	1	10.25	
12086	0	8.0	
12787	0	9.0	
16017	0	9.875	
8535	1	8.25	
6271	1	10.5	
6608	0	10.0	
12985	1	21.0	
18552	1	13.875	
13464	0	8.25	
589	0	9.25	
13365	1	9.5	
18253	0	9.5	
1104	1	12.0	
9134	0	5.5	
16914	1	10.5	
9107	0	8.0	
13055	0	10.0	
6795	1	9.0	
18163	1	9.0	
1137	0	8.5	
18662	0	9.5	
1099	1	23.25	
13754	1	12.0	
6242	1	11.375	
16327	1	43.25	
8506	1	32.5	
13956	1	12.0	
18860	1	12.0	
7394	0	8.25	
860	0	7.25	
3906	0	10.25	
16426	1	12.0	
7643	0	5.75	
18901	0	6.75	
13837	1	7.5	
3960	1	10.75	
16246	1	10.25	
7625	0	9.0	
16547	0	9.375	
8560	1	8.75	
8119	0	9.75	
2918	1	9.75	
13134	0	8.75	
1486	1	8.75	
70	1	10.5	
6224	1	9.5	
9161	1	11.0	
1528	1	10.25	
13635	1	9.5	
1151	1	8.75	
18703	0	9.5	
9518	1	24.75	
178	0	10.5	
13505	2	30.625	
1162	0	9.5	
18433	1	19.75	
2885	1	13.0	
9152	0	10.25	
17295	0	9.5	
17594	1	9.5	
6217	0	8.5	
16875	0	9.0	
9485	1	10.875	
18332	1	12.0	
13204	1	24.5	
751	0	9.25	
16677	1	10.5	
8553	1	13.0	
3953	1	21.625	
16176	0	3.0	
492	1	8.5	
7616	0	9.5	
8084	0	8.75	
7774	1	11.25	
17756	2	18.875	
3831	0	9.5	
8431	0	9.25	
17057	1	22.0	
8048	0	9.75	
12424	1	12.125	
2849	1	12.25	
6375	0	9.5	
17954	1	13.5	
1479	1	13.75	
9030	1	10.0	
9449	1	10.5	
1000	0	10.0	
12325	1	9.25	
604	0	7.25	
1033	1	12.0	
6691	0	9.5	
12015	1	8.5	
16785	1	9.25	
9003	1	10.0	
6346	0	9.75	
16084	1	12.75	
12714	0	10.0	
7290	1	12.5	
12916	0	9.75	
8402	1	11.5	
17367	0	9.5	
7747	0	7.0	
17466	1	9.0	
16987	1	17.5	
3802	1	9.0	
7721	1	10.5	
17206	1	11.0	
3864	1	31.0	
12877	1	11.25	
13596	0	8.0	
7358	0	9.5	
13297	1	12.25	
8464	1	21.5	
17507	1	10.5	
6320	1	11.25	
1582	1	9.5	
12174	1	11.25	
6759	1	10.125	
1055	1	16.75	
12675	1	19.0	
9065	1	28.75	
9056	1	11.75	
2981	1	11.5	
1066	0	9.25	
12545	1	8.5	
18992	1	9.5	
12244	1	11.75	
935	1	12.25	
9581	1	12.5	
136	1	8.5	
17835	1	10.5	
6313	1	12.5	
8457	0	10.25	
17637	0	9.25	
18091	1	25.25	
18790	0	10.0	
8180	1	8.5	
7712	0	11.0	
17136	0	6.25	
3857	1	24.25	
13682	1	22.25	
11399	1	9.5	
2270	1	10.5	
2609	1	26.75	
15409	1	8.0	
17112	1	15.75	
17613	1	9.25	
15308	0	10.25	
5105	0	9.5	
11498	1	14.625	
13183	1	12.25	
10979	0	9.5	
3671	1	9.5	
12260	1	18.75	
7934	1	10.5	
17811	1	12.0	
3208	1	10.5	
4504	1	13.5	
13880	0	9.5	
12561	1	8.375	
12651	0	9.75	
4537	0	7.0	
3395	0	9.5	
4499	1	10.5	
3642	1	17.25	
12150	1	13.25	
7907	1	10.0	
18385	0	9.5	
17523	0	10.5	
15038	0	6.0	
5136	1	16.75	
2794	1	12.75	
5098	0	9.25	
15739	0	9.75	
17222	0	9.0	
18484	1	10.5	
12853	0	7.0	
523	1	8.5	
2243	1	10.5	
17442	1	9.5	
15159	1	11.75	
6919	1	17.25	
2225	1	12.5	
5487	0	7.0	
5529	0	9.5	
12932	0	9.25	
15658	1	9.5	
17343	1	11.75	
5150	1	18.5	
12730	0	6.5	
24	0	9.5	
3624	1	12.75	
4086	0	9.0	
7961	1	9.25	
4128	1	9.5	
98	1	12.5	
12031	1	11.75	
4551	0	10.5	
438	0	7.5	
16491	1	10.5	
4562	0	9.5	
17970	0	9.25	
12400	1	12.125	
3617	1	9.25	
7952	0	9.5	
16390	0	8.5	
14889	1	27.0	
6884	0	6.5	
15568	1	22.875	
17073	1	12.0	
211	0	10.0	
5163	1	10.5	
10818	0	9.5	
2216	0	10.0	
17772	1	9.5	
15269	0	9.5	
16152	1	11.75	
14449	1	8.0	
6848	1	8.5	
2374	1	12.25	
11939	0	10.25	
5478	1	35.25	
5001	1	17.5	
14348	1	9.5	
16653	1	10.5	
16851	1	9.75	
7830	1	9.5	
18316	1	12.75	
13220	1	14.375	
3775	1	8.5	
4079	0	9.0	
13521	1	8.5	
18417	1	9.5	
4400	1	13.625	
344	1	12.75	
3291	1	9.5	
17181	1	10.75	
4433	1	10.25	
13611	1	13.0	
7803	1	10.5	
18026	1	10.375	
13110	1	13.0	
3746	1	10.125	
17680	1	18.5	
884	1	9.5	
2690	0	9.0	
5032	1	12.5	
14078	0	6.25	
16563	0	9.75	
17882	0	16.75	
2347	1	10.5	
18925	0	9.5	
13813	0	9.0	
16262	0	9.375	
14779	1	36.5	
5583	1	8.25	
2321	0	9.0	
12392	1	9.0	
10689	1	10.5	
14119	1	10.5	
16402	1	16.5	
2758	1	10.25	
5054	0	9.25	
16303	1	14.75	
14618	0	9.5	
13972	1	10.5	
10188	1	16.75	
18844	0	9.5	
12493	0	9.0	
7865	1	10.5	
4182	0	10.5	
18646	0	9.5	
3720	1	10.125	
13770	1	10.5	
3359	1	16.0	
4455	0	7.25	
13071	1	11.5	
18147	1	25.75	
13341	0	45.75	
18277	1	13.5	
16930	1	21.375	
4466	0	9.5	
7856	1	17.25	
476	1	20.125	
18576	1	10.5	
3713	1	11.5	
13440	1	8.125	
5067	0	10.25	
16033	0	10.0	
14528	1	10.5	
6980	0	8.25	
14229	1	9.75	
16732	1	8.5	
2312	0	10.0	
11858	1	10.5	
1831	1	15.5	
13418	1	10.5	
11103	1	10.5	
5774	2	18.75	
9801	1	10.75	
15693	0	18.75	
17388	0	9.5	
16968	1	28.75	
17489	1	14.625	
15192	1	7.25	
2401	1	11.5	
11602	0	9.5	
13319	1	9.25	
8879	1	8.5	
4375	0	9.5	
11800	1	10.5	
14271	0	9.25	
14570	0	9.25	
3000	0	9.5	
15891	1	8.5	
3479	1	10.25	
14640	0	8.75	
3033	1	10.5	
4691	0	8.0	
404	0	9.5	
14141	1	8.5	
4346	1	8.5	
11532	1	23.25	
13029	1	10.5	
2432	1	25.0	
5290	1	8.5	
9832	1	13.0	
14842	1	9.5	
13728	2	26.625	
1802	0	9.5	
11233	0	8.75	
5747	0	10.5	
9854	1	14.375	
5358	0	9.5	
11453	1	8.5	
1864	0	8.0	
13148	1	11.5	
5721	1	9.25	
2183	1	10.0	
13649	1	10.5	
11352	0	10.0	
14923	0	9.5	
2454	0	9.25	
14721	0	9.5	
4759	0	10.25	
4320	1	12.0	
3582	1	21.625	
8982	1	10.0	
3055	1	29.0	
14020	1	13.375	
3066	6	77.875	
14310	1	9.25	
11961	1	10.5	
10480	1	19.5	
4313	1	22.5	
10381	0	9.5	
336	1	10.375	
14411	1	8.5	
2467	1	22.375	
13579	0	8.5	
11062	0	9.5	
12898	1	8.375	
11763	1	8.5	
13278	1	9.0	
1857	1	12.5	
5712	1	10.5	
9867	1	14.375	
16809	1	9.5	
9905	1	9.375	
5209	1	9.0	
5670	1	10.25	
10143	1	8.5	
1935	0	8.5	
12458	1	8.5	
12359	1	10.25	
10642	0	9.0	
2505	1	10.5	
17928	0	9.5	
15231	0	9.25	
4608	0	9.25	
